country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.0575752,73.0151367,OZONE,15,320,35
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","27-01-2026 09:00:00",22.1166054,85.3945546,NH3,1,2,2
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","27-01-2026 09:00:00","30.736056 ",76.209694,SO2,9,21,13
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","27-01-2026 09:00:00",30.9028,75.8086,SO2,6,27,20
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","27-01-2026 09:00:00",30.649961,76.331442,PM10,NA,NA,NA
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","27-01-2026 09:00:00",30.649961,76.331442,CO,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","27-01-2026 09:00:00",30.349388,76.366642,PM2.5,45,60,53
India,Punjab,Patiala,"Model Town, Patiala - PPCB","27-01-2026 09:00:00",30.349388,76.366642,OZONE,10,42,11
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","27-01-2026 09:00:00",26.470859,74.646594,PM2.5,86,149,103
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","27-01-2026 09:00:00",26.470859,74.646594,SO2,3,10,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","27-01-2026 09:00:00",26.470859,74.646594,OZONE,12,35,16
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","27-01-2026 09:00:00",27.554793,76.611536,NO2,41,72,48
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-01-2026 09:00:00",24.588397,76.172782,NO2,50,103,83
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","27-01-2026 09:00:00",24.588397,76.172782,CO,31,112,51
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-01-2026 09:00:00",28.108988,75.386577,PM2.5,41,273,131
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","27-01-2026 09:00:00",28.108988,75.386577,NH3,6,15,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","27-01-2026 09:00:00",26.268249,73.0193853,PM2.5,39,165,56
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","27-01-2026 09:00:00",26.268249,73.0193853,NO2,15,22,16
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-01-2026 09:00:00",26.215415,73.070156,PM2.5,40,193,79
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","27-01-2026 09:00:00",26.215415,73.070156,PM10,70,117,98
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","27-01-2026 09:00:00",26.358805,73.047444,PM10,64,109,95
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","27-01-2026 09:00:00",26.358805,73.047444,NO2,14,37,24
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","27-01-2026 09:00:00",23.555190,74.440010,PM10,82,235,121
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","27-01-2026 09:00:00",25.106006,76.469948,NH3,7,9,8
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","27-01-2026 09:00:00",25.747299,71.393989,SO2,6,60,15
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","27-01-2026 09:00:00",25.747299,71.393989,CO,48,126,55
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","27-01-2026 09:00:00",27.215415,77.50873,PM2.5,60,223,148
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","27-01-2026 09:00:00",27.215415,77.50873,NH3,10,19,14
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","27-01-2026 09:00:00",25.339605,74.618883,NO2,14,42,22
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","27-01-2026 09:00:00",25.339605,74.618883,CO,19,59,33
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","27-01-2026 09:00:00","20.48891     ","85.84768     ",SO2,5,30,15
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","27-01-2026 09:00:00",21.643900,85.599355,NO2,10,17,14
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","27-01-2026 09:00:00",21.643900,85.599355,SO2,3,56,14
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","27-01-2026 09:00:00",22.265816,86.174829,CO,16,64,23
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","27-01-2026 09:00:00",22.18972222,84.86277778,PM2.5,96,152,111
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","27-01-2026 09:00:00",22.18972222,84.86277778,PM10,106,118,108
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","27-01-2026 09:00:00",22.220833,84.809444,NH3,1,2,1
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","27-01-2026 09:00:00",26.9164092,75.7994901,NH3,5,14,9
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","27-01-2026 09:00:00",26.786682,75.827928,NO2,18,56,28
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","27-01-2026 09:00:00",26.960669,75.771817,CO,36,75,52
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","27-01-2026 09:00:00",26.9502929,75.730943,SO2,10,56,25
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","27-01-2026 09:00:00",26.912329,70.909168,NO2,13,43,22
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","27-01-2026 09:00:00",25.344694,72.626208,CO,32,119,47
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","27-01-2026 09:00:00",25.435774,75.644272,PM2.5,90,277,187
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","27-01-2026 09:00:00",25.435774,75.644272,SO2,7,11,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","27-01-2026 09:00:00",25.435774,75.644272,OZONE,17,96,28
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","27-01-2026 09:00:00",24.892047,74.623527,PM2.5,70,223,123
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","27-01-2026 09:00:00",24.892047,74.623527,NH3,5,6,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","27-01-2026 09:00:00",24.892047,74.623527,OZONE,3,81,6
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","27-01-2026 09:00:00",28.296139,74.961696,PM2.5,60,344,159
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","27-01-2026 09:00:00",28.296139,74.961696,NO2,19,56,29
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","27-01-2026 09:00:00",26.699557,77.898881,NH3,6,11,8
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","27-01-2026 09:00:00",23.837789,73.714926,NO2,14,98,33
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","27-01-2026 09:00:00",29.610750,74.283608,CO,28,103,38
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","27-01-2026 09:00:00",29.610750,74.283608,OZONE,NA,NA,NA
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","27-01-2026 09:00:00",26.902909,75.836858,PM10,103,168,124
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","27-01-2026 09:00:00",26.843698,75.766894,PM2.5,NA,NA,NA
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-01-2026 09:00:00",26.253384,72.976571,CO,24,34,28
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","27-01-2026 09:00:00",26.253384,72.976571,OZONE,21,168,41
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","27-01-2026 09:00:00",26.506177,77.025989,NO2,2,62,37
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","27-01-2026 09:00:00",25.196024,75.855668,OZONE,6,98,24
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-01-2026 09:00:00",25.14389,75.821256,PM2.5,86,288,188
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-01-2026 09:00:00",25.14389,75.821256,CO,14,117,57
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","27-01-2026 09:00:00",25.14389,75.821256,OZONE,5,24,13
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","27-01-2026 09:00:00",21.606865,85.510538,NH3,6,6,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","27-01-2026 09:00:00",20.9360711,85.1707021,PM2.5,62,337,209
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","27-01-2026 09:00:00",20.9360711,85.1707021,PM10,78,353,164
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","27-01-2026 09:00:00",20.9360711,85.1707021,NO2,32,101,67
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","27-01-2026 09:00:00",21.869985,85.167016,PM10,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","27-01-2026 09:00:00",31.620000,74.876512,PM10,54,196,124
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","27-01-2026 09:00:00",27.19862,77.92066,PM2.5,4,233,98
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","27-01-2026 09:00:00",27.19862,77.92066,NO2,44,44,44
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","27-01-2026 09:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","27-01-2026 09:00:00",28.964949,77.278761,NH3,1,2,1
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","27-01-2026 09:00:00",28.964949,77.278761,OZONE,12,93,20
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","27-01-2026 09:00:00",28.359581,79.414455,PM2.5,3,72,34
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-01-2026 09:00:00",28.38910936,79.42963708,PM2.5,30,80,55
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","27-01-2026 09:00:00",28.38910936,79.42963708,CO,2,38,19
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","27-01-2026 09:00:00",28.406963,77.849831,PM10,100,387,175
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","27-01-2026 09:00:00",28.406963,77.849831,NH3,9,13,11
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","27-01-2026 09:00:00",27.168897,78.376960,NO2,17,17,17
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","27-01-2026 09:00:00",27.608912,75.153302,CO,24,68,28
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","27-01-2026 09:00:00",29.931624,73.864511,NH3,1,7,3
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","27-01-2026 09:00:00",26.159933,75.780517,NH3,6,9,7
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","27-01-2026 09:00:00",24.5886166,73.6321397,PM2.5,128,310,215
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","27-01-2026 09:00:00",24.5886166,73.6321397,PM10,127,194,153
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","27-01-2026 09:00:00",24.5886166,73.6321397,NO2,2,73,13
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","27-01-2026 09:00:00",24.5886166,73.6321397,OZONE,5,71,10
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","27-01-2026 09:00:00",27.338530,88.614099,NO2,6,7,6
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","27-01-2026 09:00:00",13.0664,"80.2112 ",PM10,51,141,93
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-01-2026 09:00:00",13.1662,80.2584,NH3,2,2,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-01-2026 09:00:00",13.1662,80.2584,SO2,14,15,15
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","27-01-2026 09:00:00",13.1662,80.2584,CO,47,52,51
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-01-2026 09:00:00",12.9533,80.2357,PM10,33,96,54
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-01-2026 09:00:00",12.9533,80.2357,NO2,3,6,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-01-2026 09:00:00",12.9533,80.2357,NH3,1,2,2
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","27-01-2026 09:00:00",12.9533,80.2357,SO2,3,9,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","27-01-2026 09:00:00",13.1036,80.2909,NO2,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","27-01-2026 09:00:00",13.0052189,80.2398125,NO2,12,16,13
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","27-01-2026 09:00:00",11.0328,77.0349,PM2.5,40,96,58
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","27-01-2026 09:00:00",11.0328,77.0349,NH3,1,1,1
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-01-2026 09:00:00",27.213494,73.734444,NH3,6,14,9
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","27-01-2026 09:00:00",27.213494,73.734444,OZONE,42,105,52
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-01-2026 09:00:00",25.771061," 73.340227",NO2,35,61,46
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","27-01-2026 09:00:00",25.771061," 73.340227",OZONE,4,40,10
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","27-01-2026 09:00:00",24.041198,74.780702,PM2.5,107,240,174
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","27-01-2026 09:00:00",24.041198,74.780702,CO,30,66,36
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","27-01-2026 09:00:00",26.031443,76.359327,CO,24,52,34
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","27-01-2026 09:00:00",27.608912,75.153302,NH3,8,13,10
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","27-01-2026 09:00:00",27.608912,75.153302,SO2,5,10,6
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","27-01-2026 09:00:00",17.4559458,78.4332152,SO2,7,14,10
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","27-01-2026 09:00:00",17.4559458,78.4332152,OZONE,6,214,95
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","27-01-2026 09:00:00",17.417094,78.457437,CO,12,28,16
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-01-2026 09:00:00",27.19412,77.96237,PM2.5,60,329,128
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-01-2026 09:00:00",27.19412,77.96237,PM10,95,379,152
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-01-2026 09:00:00",27.19412,77.96237,NO2,31,32,31
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","27-01-2026 09:00:00",27.19412,77.96237,SO2,13,17,16
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","27-01-2026 09:00:00",27.169338,78.03582,PM2.5,18,165,63
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","27-01-2026 09:00:00",27.169338,78.03582,PM10,117,201,148
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","27-01-2026 09:00:00",17.540891,78.358528,NH3,3,10,5
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","27-01-2026 09:00:00",17.460103,78.334361,CO,20,38,23
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","27-01-2026 09:00:00",17.460103,78.334361,OZONE,6,15,14
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","27-01-2026 09:00:00",17.470431,78.566959,NH3,6,7,6
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","27-01-2026 09:00:00",17.518400,78.278777,PM10,46,82,62
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-01-2026 09:00:00",17.5316895,78.218939,NO2,6,7,7
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-01-2026 09:00:00",17.5316895,78.218939,NH3,1,1,1
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","27-01-2026 09:00:00",17.5316895,78.218939,OZONE,15,19,18
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","27-01-2026 09:00:00",11.6829898,79.7532099,PM2.5,21,58,33
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","27-01-2026 09:00:00",11.6829898,79.7532099,NO2,19,20,19
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","27-01-2026 09:00:00",11.6829898,79.7532099,SO2,19,20,20
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","27-01-2026 09:00:00",11.6829898,79.7532099,OZONE,10,12,11
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","27-01-2026 09:00:00",13.4127,80.1081,PM10,42,347,104
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","27-01-2026 09:00:00",9.865935,78.022669,PM10,11,59,36
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","27-01-2026 09:00:00",10.7654824,79.1389968,PM2.5,21,58,39
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","27-01-2026 09:00:00",10.7654824,79.1389968,NH3,1,1,1
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","27-01-2026 09:00:00",27.1594,78.3953,PM10,34,103,59
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","27-01-2026 09:00:00",27.1594,78.3953,CO,15,20,16
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","27-01-2026 09:00:00",28.646233,77.358075,NH3,20,33,25
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","27-01-2026 09:00:00",28.757294,77.278792,PM10,162,500,304
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","27-01-2026 09:00:00",26.730136,83.433859,PM2.5,37,74,57
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","27-01-2026 09:00:00",26.730136,83.433859,SO2,38,40,39
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-01-2026 09:00:00",17.393559,78.339194,NH3,2,3,3
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","27-01-2026 09:00:00",17.393559,78.339194,OZONE,18,35,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","27-01-2026 09:00:00",17.544899,78.486949,PM10,64,76,69
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","27-01-2026 09:00:00",17.429398,78.569354,PM2.5,57,61,59
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","27-01-2026 09:00:00",17.429398,78.569354,PM10,84,89,86
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","27-01-2026 09:00:00",28.6245479,77.3577104,PM2.5,73,393,267
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","27-01-2026 09:00:00",28.5898,77.3101,OZONE,2,52,3
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","27-01-2026 09:00:00",28.569230,77.393848,PM2.5,93,435,308
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","27-01-2026 09:00:00",28.569230,77.393848,NH3,10,21,16
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","27-01-2026 09:00:00",28.569230,77.393848,SO2,9,18,13
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","27-01-2026 09:00:00",25.425602,81.917152,PM10,57,215,128
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","27-01-2026 09:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","27-01-2026 09:00:00",25.425602,81.917152,SO2,26,26,26
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","27-01-2026 09:00:00",25.494,81.863,PM10,49,117,80
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","27-01-2026 09:00:00",25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","27-01-2026 09:00:00",25.494,81.863,OZONE,6,30,8
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","27-01-2026 09:00:00","25.44919916 ","81.82735986 ",PM10,47,118,80
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","27-01-2026 09:00:00",28.840739,78.697531,CO,51,101,79
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","27-01-2026 09:00:00",28.856664,78.772638,CO,40,40,40
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","27-01-2026 09:00:00",28.856664,78.772638,OZONE,16,30,16
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-01-2026 09:00:00",28.802625,78.753728,PM2.5,26,177,87
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-01-2026 09:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-01-2026 09:00:00",28.802625,78.753728,SO2,38,46,43
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","27-01-2026 09:00:00",28.802625,78.753728,CO,46,74,66
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","27-01-2026 09:00:00",29.4723508,77.7194031,PM2.5,92,348,272
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","27-01-2026 09:00:00",29.4723508,77.7194031,NH3,11,18,14
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","27-01-2026 09:00:00",28.5447608,77.3231257,NO2,20,96,54
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","27-01-2026 09:00:00",22.7605581,88.3617589,CO,53,103,89
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","27-01-2026 09:00:00",22.7605581,88.3617589,OZONE,1,49,3
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-01-2026 09:00:00",23.567923,87.306843,PM2.5,53,202,102
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-01-2026 09:00:00",23.567923,87.306843,NO2,14,59,31
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","27-01-2026 09:00:00",23.567923,87.306843,SO2,4,34,11
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","27-01-2026 09:00:00",23.549395,87.300496,PM10,86,177,123
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","27-01-2026 09:00:00",22.06047,88.109737,PM10,75,167,114
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","27-01-2026 09:00:00",22.06047,88.109737,NO2,12,41,25
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","27-01-2026 09:00:00",22.629801,88.352017,NO2,50,159,103
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","27-01-2026 09:00:00",26.8458805,80.9365541,PM2.5,22,421,161
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","27-01-2026 09:00:00",26.8458805,80.9365541,PM10,55,334,183
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","27-01-2026 09:00:00",26.8458805,80.9365541,NH3,16,24,20
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","27-01-2026 09:00:00",26.83399722,80.8917361,OZONE,8,53,14
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","27-01-2026 09:00:00",28.999264,77.7590354,NO2,36,102,58
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","27-01-2026 09:00:00",28.999264,77.7590354,OZONE,2,38,36
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","27-01-2026 09:00:00",29.063510,77.709723,NO2,13,45,24
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","27-01-2026 09:00:00",29.063510,77.709723,OZONE,3,120,13
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","27-01-2026 09:00:00",28.83526,78.74460,NO2,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","27-01-2026 09:00:00",30.075911,78.2859547,NO2,20,29,23
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","27-01-2026 09:00:00",30.075911,78.2859547,SO2,3,3,3
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","27-01-2026 09:00:00",30.075911,78.2859547,OZONE,3,96,9
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","27-01-2026 09:00:00",23.685297,86.945968,PM2.5,66,190,115
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","27-01-2026 09:00:00",23.685297,86.945968,OZONE,11,44,18
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","27-01-2026 09:00:00",23.6979360,86.9443950,NH3,6,7,7
